Na,Mg,Al,Si,P,S,K,Ca,Ba,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo
-0.690892661,-1.219371163,1.881249298,8.563628321,0.047515579,0.376429949,0.779759475,0.949245085,-779.6541897,0.122733136,-62.45518965,46.07703617,119.0646549,1.702108037,9.01907941,-1.194704401,12.34609512,41.71649596,8.256105826,5.846650931,10.62477437,-1.493726788,5.391895121,75.72712043,6.957584662,112.8390013,13.1104074,196.2688525,4.074132931,10.855241
-0.649565446,-1.254698985,1.906776466,8.526416042,0.042372255,0.385468055,0.794234124,0.991186129,-493.6166996,0.121504166,-62.40061105,37.319776,120.014683,1.800956458,9.870883534,0.136651933,13.79360605,46.93821716,9.262761783,6.469027811,10.20218141,-1.237088123,5.725702003,81.22427392,17.86713675,126.1391039,14.64581974,168.7332794,4.544281245,7.602272666
-0.571700936,-1.059197133,2.062954719,8.870834112,0.028275537,0.399219526,0.836090378,1.115996025,-842.6213368,0.134925955,-33.11898077,55.81038785,119.3069732,1.945672628,10.47769644,0.160628579,14.91650919,47.60089801,9.450850126,6.902915521,8.457024336,-0.972873641,5.74552854,81.43312747,16.23722764,124.5977827,17.92284755,164.6931694,5.284198659,3.628629723
-0.462100046,-0.914778267,2.492535137,10.61340598,0.023646735,0.402619123,0.973936263,1.262700269,-896.2930734,0.165145458,-32.28241402,57.0910769,128.4527384,2.07342747,11.70797701,0.99060289,14.54497894,48.83624564,9.90737033,8.269175573,10.38719682,-1.349098333,5.864285853,83.33871394,19.64346741,126.9859977,16.64807668,163.2298403,5.162311041,4.792212541
-0.353438714,-0.49590688,2.86899845,12.56861626,0.012343543,0.392990486,1.174332851,1.472797407,-712.5209206,0.203264484,-11.14051985,56.10559522,142.8259751,2.135465016,11.42687316,1.55709295,13.29526849,53.96587433,9.477351009,7.372016337,8.338872955,-2.170964869,5.828175725,82.31074522,16.9702986,125.0953727,16.64890546,172.9341447,5.121332452,5.982213495
-0.366533614,-0.63648085,2.916552005,12.70676668,0.020271075,0.389904426,1.156448727,1.445640316,-1593.178795,0.210642179,19.84261887,52.75482628,160.5966246,2.018625048,11.24669993,2.011844047,13.14857095,54.91190681,9.694691922,7.546096228,10.3966637,-2.016149542,5.846190481,83.35040912,11.99907895,128.7810209,18.29924882,189.1764485,5.682650241,7.583122232
-0.299338414,-0.506519635,2.925134576,13.02323316,0.008120155,0.405452803,1.256711576,1.629960415,-396.8954906,0.193901303,-15.30954151,72.37391859,138.7579247,1.919740438,10.8065438,0.357987579,12.32694616,49.39114762,9.66738558,7.261847105,8.784966742,-1.276559501,5.960648068,84.99057169,18.35216309,144.598068,19.09407283,239.1970522,5.797312073,12.98129471
-0.299697797,-0.53063443,2.881299839,12.99219714,-0.002921945,0.402097641,1.247681382,1.748808164,-1039.463698,0.212894653,10.44277142,60.501726,131.6602675,1.927421643,10.72688777,-0.140916744,12.45232055,50.39678696,10.13196,6.886891473,9.29414406,-1.06849719,5.633104318,79.46214625,13.57642807,150.185441,16.40703173,279.5542708,5.113056644,14.33057946
-0.351467107,-0.527959361,2.814457187,12.6245017,0.001229537,0.385515302,1.22380732,1.763889637,-610.2829682,0.1989913,-10.47377227,75.24107312,137.0102665,1.92458477,10.82175067,1.553858174,12.79420143,51.89186957,10.18192003,7.215927232,10.77401536,-0.256803268,5.662871603,80.02070038,17.64972095,156.6817736,18.15249088,284.1685945,5.490354672,14.59978214
-0.369174869,-0.556060828,2.830577438,12.76088883,0.005901053,0.381438815,1.241986866,1.697699476,-839.8444054,0.205320696,-1.825836185,54.0166546,152.4605674,1.956254423,10.60978831,1.671005795,12.76772941,49.76384693,9.70168017,7.842261042,10.64916305,-1.73369685,5.524322161,77.73210466,15.75825606,151.8406142,17.31857884,241.9333574,5.241594323,7.532009867
-0.44432978,-0.691644632,2.669957135,11.51013227,0.015304598,0.369817349,1.128574887,1.433875024,-656.4458935,0.176036206,-37.10244736,54.08250801,129.4311815,1.981628481,10.78726088,-0.053554452,11.5771892,55.18298468,9.383351257,7.552072865,9.192982175,-1.700930724,5.882455813,84.07415274,10.00847556,144.0048941,17.66940443,215.2172239,5.55498896,9.708023872
-0.448705262,-0.681726098,2.678255735,11.7484912,0.022867159,0.365024449,1.16383226,1.443487565,-1008.682417,0.184152462,-9.556453014,56.19809093,138.5189851,2.039418136,11.38329546,1.073500916,13.09293869,52.94042433,7.7327481,6.613685355,8.982376253,-0.877148509,5.9392309,84.75219592,12.26683405,143.6278878,15.89622317,200.1262845,5.1075865,7.662298798
-0.418667671,-0.642369996,2.675839683,11.80793482,0.022763523,0.363038358,1.132845489,1.372278223,-163.9679286,0.161161812,-36.18356901,80.2827497,126.76953,2.016040069,11.26397242,0.228912453,12.45662408,50.14414792,8.318565252,6.942396235,9.918770733,-2.816633532,6.02257552,86.03571828,18.33303881,145.2029977,16.50090852,202.5356459,5.10681746,6.933924549
-0.305668931,-0.495929858,2.973565328,13.20120874,0.010544267,0.363835084,1.25432741,1.606516974,-377.5275122,0.195399283,-13.70631701,68.31453552,140.3364932,2.000970065,10.72479611,1.090579894,11.77965725,51.97250807,8.153193732,7.108357496,10.95267047,-3.391250529,5.805158742,82.47491354,17.09876959,141.3628584,17.64184948,198.6253368,5.351234621,8.751879763
-0.168759217,-0.12724594,3.451846876,14.89327781,0.005238297,0.37111639,1.520692883,2.056985186,-707.5030905,0.242656922,36.23628586,47.1960466,201.0805577,1.936013635,10.22443962,-1.713968823,9.863255027,49.21678204,7.739582759,6.995951128,11.01414188,-1.417336501,6.080377439,87.24184192,16.15043018,145.7254234,16.94167081,193.7218827,5.407723507,7.460349878
-0.186202088,-0.081876164,3.526113364,15.11385544,0.004603177,0.376188524,1.554371348,2.178265026,-314.0761454,0.24105308,32.29539053,21.89763213,305.7075861,1.844579236,10.61588156,0.413340345,10.85072847,50.93210763,8.218842826,7.224267452,9.466355305,-1.636948368,5.988126406,85.20488242,22.76552226,149.6248856,16.86475449,200.3311509,5.127218203,5.057646613
-0.233781407,-0.011268937,3.481046006,14.73452884,0.001582415,0.377708062,1.512025583,2.079988768,-827.0625849,0.247110315,19.45033187,-1.956954832,384.6797964,1.878549025,10.98177877,0.634091784,12.57287261,46.88190263,9.327964491,7.4885179,9.945930862,-2.096401878,5.955757657,84.72266515,16.73934724,141.2579896,15.52835293,201.4972286,4.998819078,5.854408393
-0.212019695,-0.122830682,3.384002958,14.49279927,0.002723768,0.389905904,1.415018633,1.920783133,-1019.819583,0.24093598,13.52027954,12.46389953,316.7773283,1.860593352,11.06719904,0.638617746,11.37736513,48.04940495,8.920243716,6.315350295,11.23860605,-3.31961853,5.847375836,82.95748012,16.55174698,130.8263522,14.64673765,193.7418387,4.609896145,4.768959959
-0.317143143,-0.643385553,2.974782279,13.08327428,0.00217319,0.376090196,1.254232404,1.655368101,-663.7220268,0.205304181,11.48502836,27.8538312,207.140852,1.916270849,10.7417264,-0.267413854,12.01108562,50.16082787,9.039788795,6.634886499,8.976193462,-1.35339813,5.913015532,83.83475935,11.19873182,132.4291197,16.52956881,202.942136,5.346072378,6.853547919
-0.326571997,-0.525280721,3.058292789,13.36232239,0.00915888,0.389992559,1.295197286,1.685146262,-1463.265503,0.232660558,-1.577693616,54.4569316,162.4715218,1.940630865,10.80349115,0.860635198,11.52816457,48.49523582,9.785050877,6.844647165,8.912519536,-1.323427557,5.882055478,83.55566838,18.81498628,140.936753,17.35583315,214.2196519,5.209817379,11.19452545
-0.356804481,-0.548632907,2.812492678,12.56357585,-0.002750681,0.387354302,1.202502524,1.533172143,-1033.916907,0.194297894,6.228861192,55.3638695,130.6337059,1.892758567,10.02327752,1.202258458,12.19394354,46.86851584,7.106409915,6.821998067,8.781890224,-1.62562334,5.834548513,82.22358348,19.17870076,139.7316626,18.4001359,202.2528597,5.604194636,9.451111802
-0.414173834,-0.599057557,2.701118298,12.21702324,-0.010222112,0.377370901,1.196439934,1.588742221,-609.0443868,0.191936263,-27.53248777,60.96776599,125.4493124,1.893542084,10.3873019,0.724505559,12.19645132,45.10182408,9.212821813,7.803742833,9.115749924,0.024029987,5.809065169,82.42491385,13.74745799,127.2612197,14.53881135,191.7425712,4.631897346,6.630525363
-0.516199759,-0.941072391,2.26838807,10.4783638,0.007062393,0.353220118,1.010901891,1.322605687,-317.0483487,0.159187866,-24.26540392,48.02020764,138.9295002,1.963547769,10.82043178,-0.947263786,11.86121174,46.73786082,7.196253045,8.064266872,9.676606802,-1.269466796,5.594314135,79.08899907,9.497292593,123.0510564,14.91431168,171.1232538,4.803734037,4.996268563
-0.596077779,-1.175231306,2.086832691,9.533337921,0.024960598,0.333254035,0.882410324,1.058123598,-981.0435966,0.14752015,-37.52439706,44.97523404,136.9784219,1.918333385,10.98539474,1.740863825,12.54352395,45.36760065,7.936806153,7.075619674,9.054976681,-0.833484423,5.631922282,79.13773678,12.73854296,117.8774552,13.60630549,168.2364451,4.377347059,5.156690417
-0.552056388,-0.868321852,2.335381606,10.04046961,0.029916148,0.353713213,0.877979354,0.971533253,199.5195841,0.121310927,-81.17739501,35.53593192,146.2485673,1.915118998,10.91473849,-0.601532746,11.78182824,45.30061373,9.336938125,7.273075552,9.908406244,-2.60413354,5.363178245,74.61801762,10.00987907,118.4202701,14.24910796,172.5393296,4.51305677,5.907118849
-0.52472574,-0.868916772,2.518883063,11.25670766,0.033416384,0.356465381,0.925244376,1.009573838,-761.5679422,0.148600288,-42.9002485,43.33500886,132.1936777,1.836409467,10.38050464,0.778309672,10.09424949,43.17365085,6.98683753,7.329647156,9.332997914,-1.59963386,5.649388023,78.78489204,19.22250518,123.7783361,14.93228833,176.1901448,4.736462667,6.960047902
-0.409210091,-0.687055422,2.879476662,12.82335667,0.03722717,0.357341418,1.092767336,1.191422562,-1092.59877,0.179786669,-28.24810165,54.09363966,133.0219265,1.852175126,10.23672059,-0.279186272,9.092746982,43.38854288,8.327089625,6.22146595,7.045409526,-3.527086978,6.001418831,84.88966316,16.50881045,128.5662919,13.66407594,182.4081491,4.425337931,7.266568372
-0.192547457,-0.383653857,3.303589803,14.97014151,0.029956552,0.398062885,1.377760196,1.581357745,-751.7565171,0.211953378,-6.23365403,55.40186109,168.3591381,1.961120097,10.77152584,-0.277075221,10.95276408,48.35855625,8.940853791,7.779598763,10.52114416,-2.304831472,6.119562607,88.03538722,21.51800999,138.4819037,14.93048277,176.994416,4.692643655,4.293408305
-0.151579317,-0.127897869,3.670197731,16.41233983,0.015542764,0.398148513,1.580902737,1.921850623,-755.7238033,0.233442977,22.04124043,55.85353099,200.8150584,1.939712099,10.73318104,1.457592861,11.55562607,46.54153911,8.821410276,7.060981967,8.76384031,-3.318638145,6.005518615,85.61916221,15.34679618,132.4260307,15.58253868,170.0320577,4.939064984,4.076019167
-0.259950122,-0.241004383,3.258445257,15.37330095,0.020924183,0.376018929,1.421465805,1.576700822,-798.3816273,0.19432776,31.42794362,54.82830202,168.0015969,1.762487481,9.708250978,-0.344086605,9.294854684,42.52289465,9.45406308,5.946382457,8.83321324,-1.549234421,6.04934751,85.72733218,18.32205996,126.2143311,14.5476687,157.6316878,4.440141131,0.434116257
-0.343285089,-0.711583729,2.907644869,13.77393139,0.036623377,0.36338817,1.189625627,1.223915655,-245.1160404,0.146286759,-29.22071399,56.89543963,144.157608,1.592266699,8.866903292,-0.563718748,8.064398117,34.19286974,7.306628731,5.792311605,7.999256679,-2.093162129,5.947385642,83.28905694,22.54740853,125.8584467,12.74154387,160.123322,4.007462929,6.063338214
-0.444244303,-0.936842372,2.659763332,12.29279495,0.046843342,0.352587245,1.050904043,1.086507963,-1060.561382,0.142704088,5.055443754,52.00559764,133.3605046,1.571237692,8.866744869,-0.516388286,7.546804578,36.34525879,8.245282211,4.862757798,7.243971324,-3.479258671,5.677992223,78.89021483,15.27258497,118.1873893,11.69135396,169.8374579,3.722893201,5.719617212
-0.503578444,-0.950594559,2.44778284,11.39513059,0.046321947,0.35652651,0.948764593,1.045667401,-1238.939214,0.149828109,-19.3377015,43.34148875,124.7849202,1.627940809,8.644201899,-0.444882783,9.314063078,37.6212817,7.661657402,5.058868259,6.862533982,-2.548322494,5.620836768,77.32564996,17.73764491,118.768106,14.37875774,177.0085739,4.492571367,5.449437833
-0.497345364,-0.896326499,2.326266514,10.51500509,0.03469056,0.34317339,0.923310236,1.083961023,-930.6956906,0.154404338,-46.76673694,39.61015359,129.0941368,1.694466593,9.232638817,-0.694478463,8.868785395,44.11542059,8.604501945,6.610529628,9.651353362,-3.123580457,5.591260782,77.74325347,17.71441649,122.1549416,13.08232159,182.9348984,4.063909716,7.230137023
-0.511241247,-1.165708925,2.052968391,9.179948311,0.020637328,0.367539669,0.817870112,1.300772519,-394.7163226,0.132885716,-71.66835896,26.11325752,127.1724081,1.687676412,9.234273266,-1.146548496,11.45190827,46.08936089,7.777468767,7.638598549,9.569859105,-1.179704043,5.40379082,75.1197406,15.02618619,118.5388719,13.84097066,201.3162817,4.177033726,9.086866178
-0.586419058,-1.070064715,1.833955617,8.242361843,-0.000686047,0.372713976,0.710655544,1.862548408,-542.442631,0.114127679,-46.49450569,25.79674324,128.8253517,1.587061123,9.0631729,-0.580226647,11.62014847,38.08351904,7.188484692,7.062559248,7.649581787,0.009402651,5.306271687,72.57651109,17.80806244,112.8952326,12.50337598,245.4917486,3.576707478,14.9315329
-0.614974842,-1.147202987,1.656603682,7.695768426,-0.001318677,0.372723917,0.564920536,2.040857773,-783.4930503,0.1037824,-41.48979472,24.81033907,120.2309044,1.507606295,8.657205215,-1.307829396,11.37076269,40.70663994,6.884973072,6.074072479,8.411658374,-0.83436648,5.343074057,72.57428043,17.55620619,109.5586154,14.14374182,281.6068456,4.382577514,18.76145511
-0.570973222,-1.039879737,1.760394216,8.034390906,0.007705932,0.355456091,0.587120165,2.141944599,-118.3512831,0.102300797,-61.08595756,25.45091986,125.2096534,1.60502367,9.23413488,-1.342666486,11.6608282,46.77804069,7.309163949,5.2808195,7.272684468,-3.793758965,5.041996791,68.48988109,8.206023049,89.84810081,12.14946034,272.4321679,3.830023306,12.62928657
-0.51861251,-1.029431047,1.962264105,8.901341597,0.018938369,0.356663631,0.654565358,1.543308708,-692.7771051,0.118400066,-87.0487597,38.99347783,125.8215291,1.754186921,10.38227729,-1.381317989,12.2034208,44.60131599,8.154018103,6.580361062,9.698878977,-1.191772673,5.548927957,77.38938712,10.05913733,106.1109785,12.89743977,252.4351261,4.083950884,15.63639371
-0.555910374,-0.94238817,2.305463309,10.69594165,0.029913423,0.342920231,0.830863785,1.191085409,-883.2478831,0.136510615,-51.03708468,40.1821951,126.2622514,1.767875829,10.24749421,1.691783757,13.13390525,46.3735785,8.449824777,5.964766209,7.706252527,-1.289493677,6.060442022,85.88441116,22.22023196,123.705502,13.2107319,223.1498129,4.413787038,11.11737074
-0.377273888,-0.759720298,2.635698655,12.90253573,0.036377262,0.348848482,1.016550633,1.102095869,-866.2406316,0.156330862,-43.87322264,56.4869188,129.1410331,1.634198456,9.231213424,-0.603236712,10.80735072,40.3630492,10.9755247,7.169661251,10.2692555,-1.373167319,5.605625217,79.28871512,10.68611098,120.6486473,12.22540088,209.6021573,4.015965189,9.892429738
-0.392012308,-0.726211129,2.927062875,14.39377439,0.032213999,0.332483583,1.163285601,1.112979791,-359.7746979,0.152900815,-33.84450388,54.19527046,139.6311324,1.604845236,8.841771495,-2.806757543,10.88045116,40.76338257,7.363483189,6.543216287,8.802024728,-2.687444974,5.697382964,81.17592617,9.193525165,123.9918202,15.3374185,207.3450662,4.732593188,9.228198003
-0.332088745,-0.717331599,2.820663457,13.73020079,0.047408553,0.381977004,1.089982472,1.045368029,-467.5004792,0.141433952,-23.85006327,50.91067061,136.5485678,1.640660756,9.278479356,-0.787011626,10.52789519,39.84706656,7.702394699,5.343156817,8.153566906,-2.54236446,5.70103292,80.17478198,13.41749593,115.7976424,14.59827921,218.3066089,4.379635488,10.95222069
-0.296367936,-0.756414741,2.851335126,13.77769884,0.02092753,0.395902064,1.182268006,1.112630289,-577.3138946,0.151667605,-22.34452492,39.68102911,147.1487145,1.66891657,9.188602601,0.263852485,11.46031783,37.117729,9.634276191,6.862107692,8.811465079,-0.839735645,5.564785347,78.72833609,4.95355183,106.2061776,14.34308726,209.651903,4.48136958,10.35370834
-0.342754071,-0.708761476,2.865786122,14.22572897,0.025740095,0.387031967,1.208837226,1.103254336,-29.72391594,0.132282224,-29.59770413,43.57955081,136.5477626,1.553987208,8.20211765,-1.987771685,11.74662033,34.70166872,8.254158898,5.489940258,7.028776884,-1.201168417,5.597740054,78.10785249,13.94132218,110.5314784,10.66053291,191.4904296,3.280777447,5.063553696
-0.374113509,-0.705531254,2.843341871,14.63295827,0.045153694,0.347139817,1.167665619,0.96852316,-347.6113972,0.132189174,-48.35652237,52.98870925,125.1074373,1.438525963,7.768813266,-1.978690112,8.617850726,31.85238857,6.413910648,5.800905262,9.6082085,-2.079540756,5.487961958,75.89887308,15.93966616,112.4615747,12.12635499,186.6938097,3.660806858,7.026911126
-0.381396798,-0.761023794,2.900259728,14.9340567,0.054753805,0.329014145,1.182572248,0.912258702,-671.3879184,0.143416763,-27.13176064,53.16140429,127.8677357,1.616830461,8.81642836,-1.523877332,9.902430976,32.55872275,7.455201685,6.213821992,8.873210808,-1.833859955,5.326020441,74.2930527,7.157994637,103.7520773,12.08423093,199.0972121,3.906875034,10.23865882
-0.436982045,-0.883202351,2.639280327,13.22240634,0.051070929,0.323277268,0.999597938,0.801369135,-549.9655078,0.132695676,-40.51933926,51.15276039,119.2965911,1.665625165,9.029531757,-1.922755452,11.52681528,34.68050613,7.841097163,6.692070414,8.813166038,-1.761971157,5.272681411,74.13293362,3.900397555,94.38142031,12.89127616,207.9567453,3.910658603,11.58393084
-0.519304906,-1.063589448,2.299879433,11.29256801,0.046940476,0.325071512,0.874089166,0.696108898,-517.2044978,0.123453809,-63.14561434,54.54913884,114.0067433,1.725468307,9.732357388,0.95652222,11.24064619,41.43233063,8.014650984,6.522710692,8.213332219,-0.827698384,5.470250522,76.12412452,15.55033026,100.9783697,12.08171282,207.0504499,3.763383175,9.419085962
-0.686385072,-1.45375398,1.822507223,9.105372712,0.048896469,0.335092059,0.712554806,0.616850359,-821.9053484,0.104471543,-47.85039997,37.79722821,116.0163402,1.587981453,8.509256942,-2.445406221,12.32580483,39.86748685,8.241478525,5.88591233,10.3655349,-0.923510589,5.246969355,73.46516478,9.287725915,95.92614647,11.9616435,184.8099662,3.764154819,10.00077067
